Customer Account,Customer Bank,Amount of Transfer,Offshore Transfer,Customer Account Age,Customer Nationality,Suspicious activity found in previous transactions,KYC Complied,Receivers Account,Receivers Bank,Frequency of transaction in last 30 days,Source country,Receiving country,Transaction Type,Average Transaction Amount,Transaction Amount Relative to Average,Is Laundering
0E6BCF6EC,9,83314.51,1,26.59,USA,0,1,12FB7BA97,53,4.0,USA,India,Credit Card,47523.69857142858,1.841192191935497,0
0E6BCF6EC,9,82124.06,1,26.81,USA,1,0,A7584C4C3,28,3.0,USA,Switzerland,Credit Card,51848.74375,1.574300021458974,1
B5B5C26DD,9,22081.51,0,12.79,India,0,1,95710E549,56,8.0,USA,USA,Credit Card,22081.51,1.0046168687152577,0
B5B5C26DD,9,126421.64,0,14.68,Canada,0,0,CF7A89871,24,6.0,USA,USA,ACH,74251.575,1.6808028753991464,0
B5B5C26DD,9,45636.45,1,17.03,USA,0,1,5564A06F6,52,5.0,USA,UK,ACH,64713.19999999999,0.6170040806541037,0
B5B5C26DD,9,15143.18,0,29.19,USA,0,1,48D3D4953,96,1.0,USA,USA,ACH,52320.69499999999,0.3100894538202243,0
B5B5C26DD,9,8908.88,1,23.25,USA,0,1,1E0EBC8F9,49,3.0,USA,UK,Wire,43638.331999999995,0.15939722209956286,1
B5B5C26DD,9,28882.33,1,6.78,USA,0,0,50B8CA752,89,7.0,USA,UK,Wire,41178.99833333333,0.6937864645801529,1
245C47D24,9,10027.22,1,28.06,USA,0,1,DB4F5E5F0,10,8.0,UK,India,ACH,10027.22,1.001993008884877,0
245C47D24,9,70806.08,0,4.11,USA,0,1,C12376B7F,70,2.0,UK,UK,ACH,40416.65,1.8424312984238391,0
245C47D24,9,84705.08,1,6.44,Canada,0,0,B8317114C,22,3.0,UK,USA,ACH,55179.46,1.5237321154209011,0
245C47D24,9,10056.04,1,13.3,India,0,1,5D54B6466,25,5.0,UK,Canada,ACH,43898.605,0.13950584422413187,0
245C47D24,9,55800.23,0,25.87,USA,0,1,53F40DF99,39,2.0,UK,UK,ACH,46278.93000000001,1.2918315122183417,0
245C47D24,9,31863.93,1,25.52,UK,1,0,2298BCB7D,25,4.0,UK,UAE,ACH,43876.43,0.7726823261144898,0
245C47D24,9,8406.44,0,15.94,USA,0,1,973C26C5A,81,6.0,UK,UK,Wire,38809.28857142857,0.28799488951596264,1
86F7925B1,9,6844.91,1,19.39,USA,0,1,C6D942CA9,30,6.0,Canada,USA,Reinvestment,6844.91,0.9323654407417734,0
86F7925B1,9,5054.7,1,4.25,Canada,0,1,C8C3080C9,21,5.0,Canada,India,Wire,5949.805,0.8871914292442256,0
86F7925B1,9,14298.38,1,19.16,USA,0,0,D15B052B0,59,6.0,Canada,USA,Wire,8732.663333333332,1.5903038802013598,0
86F7925B1,9,63465.23,1,4.55,UK,0,1,14BBB2A07,66,5.0,Canada,UK,ACH,22415.805,2.8361970262038,0
86F7925B1,9,156215.38,1,17.1,USA,0,1,5A77ACF94,14,4.0,Canada,India,Wire,49175.72,3.1696051616661283,1
86F7925B1,9,130268.17,1,18.97,Canada,0,0,72B39F750,37,7.0,Canada,UK,Bitcoin,62691.128333333334,2.024505261989861,0
86F7925B1,9,22383.24,0,16.61,Switzerland,0,0,EFF54E794,37,5.0,Canada,Canada,ACH,56932.85857142857,0.3400063420480423,0
4B74A39F0,9,2567.7,1,3.84,India,0,0,8B3B2CDBB,90,4.0,USA,UK,ACH,2567.7,1.0108594963319129,0
4B74A39F0,9,803107.27,1,28.5,UK,0,1,B7ACB872A,73,4.0,USA,UK,Bitcoin,402837.485,2.0824511426978614,0
4B74A39F0,9,17070.94,1,14.0,USA,0,1,17BB6FA12,26,7.0,USA,UAE,Credit Card,274248.63666666666,-0.03194019701230718,0
4B74A39F0,9,20383.04,1,14.28,USA,0,1,EA0BF2CAC,86,8.0,USA,India,ACH,210782.2375,0.005050756367090112,0
4B74A39F0,9,294100.55,0,6.15,UK,0,0,AAD2FF498,47,3.0,USA,USA,ACH,227445.9,1.2368512252959818,0
8C1F0A3CF,9,90843.38,1,3.14,UK,0,1,468939B4B,55,5.0,UK,USA,ACH,90843.38,0.9993526523994041,0
8C1F0A3CF,9,573521.53,0,29.79,UK,0,1,8C051AABC,46,7.0,UK,UK,Wire,332182.455,1.8196730723599126,0
8C1F0A3CF,9,24726.11,0,8.77,USA,0,1,2A580770C,6,6.0,UK,UK,Reinvestment,229697.00666666668,0.1335467622513894,0
8C1F0A3CF,9,31893.06,1,27.69,USA,0,1,1EABE9E20,16,2.0,UK,India,Wire,180246.02000000002,0.15116985287064938,0
962B81907,9,59172.85,0,7.64,USA,0,0,8445B9132,35,6.0,USA,USA,ACH,59172.85,0.9425478679887956,0
962B81907,9,42891.3,1,6.99,UK,0,1,D685A7CC2,29,4.0,USA,Canada,Wire,51032.075,0.9364547155346944,0
962B81907,9,24624.47,1,2.62,India,0,1,326F8163F,51,6.0,USA,UK,ACH,42229.54,0.5970243923721277,0
962B81907,9,3346.77,0,23.21,USA,0,0,9845A33D5,16,6.0,USA,USA,Wire,32508.8475,0.181001121687408,0
962B81907,9,22906.91,1,5.16,UK,0,1,365262813,86,1.0,USA,India,ACH,30588.46,0.8156023941407213,0
962B81907,9,8548.08,0,10.24,UK,0,0,32E22705E,17,5.0,USA,USA,ACH,26915.063333333328,0.3931254291865403,1
962B81907,9,122100.51,0,15.98,UK,0,0,900F438A4,35,6.0,USA,USA,ACH,40512.98428571428,2.998212593741175,1
E77B16F63,9,30982.67,1,3.82,India,1,1,49C7BDA8A,53,2.0,India,USA,ACH,30982.67,1.087583348574308,1
E77B16F63,9,1431.41,1,15.46,UK,1,1,E674F2D43,25,3.0,India,UAE,ACH,16207.039999999999,-0.011620169240612294,1
E77B16F63,9,32067.02,1,14.25,India,0,1,8661E62AA,24,4.0,India,UK,Credit Card,21493.7,1.5846875097369701,0
E77B16F63,9,91135.37,1,18.4,USA,0,1,A6DF96EFE,6,7.0,India,USA,ACH,38904.1175,2.3753327792912584,0
E77B16F63,9,18219.79,1,26.46,India,0,0,AA901CCBF,5,6.0,India,USA,Wire,34767.252,0.5808312194875918,1
E77B16F63,9,3249.95,1,21.16,Canada,0,0,78A50B273,81,5.0,India,UK,Wire,29514.368333333336,0.12430270570334384,0
B51C1BF6D,9,29429.22,0,16.21,USA,1,0,75C1DF05D,21,6.0,USA,USA,Credit Card,29429.22,0.9153234123064761,1
B51C1BF6D,9,238492.56,0,18.1,USA,0,1,8ACF7DEF6,43,0.01,USA,USA,Credit Card,133960.89,1.8643695007477565,0
B51C1BF6D,9,1676.16,1,24.8,UK,0,1,D338E37E1,61,4.0,USA,Canada,ACH,89865.98,-0.023117383524213764,0
B51C1BF6D,9,157685.5,1,11.83,USA,1,1,FE1C1C502,23,5.0,USA,Canada,ACH,106820.86,1.4231034041264963,0
F5E2887E7,9,496.4,1,6.88,USA,0,1,1818889CC,72,0.01,UK,India,ACH,496.4,1.0350455463317112,0
F5E2887E7,9,91703.44,1,25.94,UK,0,1,97CD0C541,74,2.0,UK,USA,Credit Card,46099.92,1.9821453881876498,0
F5E2887E7,9,18108.83,1,15.46,UK,0,1,1DFAAC381,12,2.0,UK,USA,Wire,36769.556666666664,0.422584230784531,0
F5E2887E7,9,4605.82,1,28.56,UK,0,1,6C15441A1,46,1.0,UK,USA,ACH,28728.622499999998,0.08582777601128151,0
89AEBF3DF,9,327735.83,1,22.63,USA,0,0,5FAF3AF07,6,4.0,India,UK,ACH,327735.83,1.0152892650529628,1
89AEBF3DF,9,5582.33,1,27.87,Switzerland,0,1,1CEB589D8,77,2.0,India,UK,Wire,166659.08000000002,0.10109203815531118,0
89AEBF3DF,9,88292.78,1,19.74,UK,0,1,85DE04EC6,9,8.0,India,UK,Credit Card,140536.98,0.647054769087889,0
89AEBF3DF,9,408968.33,1,9.08,Canada,1,1,AAF67BF3C,59,10.0,India,USA,Credit Card,207644.8175,1.9091056467376015,0
89AEBF3DF,9,434617.84,1,4.71,USA,0,0,644DEBE1E,88,6.0,India,UK,ACH,253039.42200000002,1.6869836496217663,0
89AEBF3DF,9,80494.41,1,9.44,UK,0,0,1EFF21356,73,6.0,India,USA,ACH,224281.92,0.3101040676957057,0
89AEBF3DF,9,213192.09,1,16.46,USA,1,0,D26204A4B,15,10.0,India,UK,ACH,222697.6585714286,0.9433517770599955,1
89AEBF3DF,9,290939.36,0,20.24,USA,0,1,71480A779,6,4.0,India,India,Credit Card,231227.87125000003,1.3478955338939842,0
89AEBF3DF,9,45335.91,1,12.36,Switzerland,0,0,BD828C844,85,8.0,India,USA,Credit Card,210573.2088888889,0.15617382884706205,1
7040C9DCC,9,1849.04,1,27.58,USA,0,1,0D5689B61,64,8.0,UK,India,ACH,1849.04,0.9497977623464735,0
7040C9DCC,9,898273.1,0,14.22,USA,0,1,B3E0E48BA,15,5.0,UK,UK,ACH,450061.07,2.0113550335063914,0
7040C9DCC,9,7143.77,0,26.03,India,0,1,8C914CB46,63,5.0,UK,UK,Wire,302421.97000000003,0.10174133055586587,0
7040C9DCC,9,15026.21,1,5.23,India,1,1,68CC04BB5,33,7.0,UK,USA,ACH,230573.03,0.11191315121797121,0
7040C9DCC,9,2876.96,1,15.58,UAE,1,1,E68255CAA,56,6.0,UK,USA,Credit Card,185033.816,0.07325778698580404,1
EC587B4FF,9,16180.48,1,11.01,UK,0,1,212C6540D,10,5.0,India,USA,Credit Card,16180.48,1.0928712280230921,0
EC587B4FF,9,10947.24,1,18.66,USA,0,1,DA53DBDCC,29,4.0,India,USA,Wire,13563.86,0.8631291839810831,0
9DF863BA9,9,1106.91,1,18.46,USA,0,1,62838E72C,67,5.0,USA,Switzerland,Wire,1106.91,0.9022431777309488,0
9DF863BA9,9,119101.6,1,11.99,UK,0,1,4F9BE7DE6,87,11.0,USA,UK,ACH,60104.255000000005,1.9174237991779892,0
9DF863BA9,9,113785.08,1,18.79,USA,0,1,D872349FF,89,4.0,USA,India,Credit Card,77997.86333333334,1.532842575615215,0
9DF863BA9,9,18419.64,0,6.93,USA,0,1,02A5ACBC0,31,5.0,USA,USA,ACH,63103.30750000001,0.2776654374169623,0
9DF863BA9,9,28224.05,1,4.19,USA,0,0,6BA97747B,70,3.0,USA,UAE,Bitcoin,56127.456000000006,0.5735742062815273,0
9DF863BA9,9,76136.15,1,15.17,USA,1,1,871597084,38,2.0,USA,Canada,Wire,59462.23833333334,1.2682523214447567,1
9DF863BA9,9,35338.24,0,10.28,USA,0,1,4FACDB044,49,6.0,USA,USA,Credit Card,56015.95285714286,0.5825021238990572,0
9DF863BA9,9,4514.11,1,19.69,India,0,1,A96DC6756,25,8.0,USA,UK,Wire,49578.2225,0.03858000991202582,1
9DF863BA9,9,12801.04,1,13.2,USA,0,1,BE9C0A9B0,65,3.0,USA,UK,Credit Card,45491.86888888889,0.1895967664303053,0
F980676BE,9,19708.32,1,7.23,UK,0,1,2F819711D,30,5.0,UK,USA,Bitcoin,19708.32,1.0059626740678633,0
F980676BE,9,20973.78,0,4.55,Canada,1,1,B98E725F2,70,7.0,UK,UK,Reinvestment,20341.05,1.1112240675544447,0
F980676BE,9,6405.45,1,14.55,UK,0,0,73ECDBB7C,29,2.0,UK,USA,ACH,15695.849999999999,0.469534820856078,0
F980676BE,9,7828.65,1,10.99,USA,1,1,71629C09A,85,6.0,UK,USA,ACH,13729.05,0.5480432198466112,1
F980676BE,9,118028.08,1,25.17,UK,0,0,BD48C9903,91,7.0,UK,USA,Credit Card,34588.856,3.3908240655792166,0
F980676BE,9,84624.69,0,20.27,USA,0,0,581C4D0FE,5,5.0,UK,UK,Wire,42928.16166666667,1.8844086714053438,0
F980676BE,9,21783.59,0,22.47,UK,0,0,3312172F1,86,6.0,UK,UK,Wire,39907.508571428574,0.5735199108418325,0
BE1BC8283,9,59917.96,1,26.7,USA,0,0,3687CD9B8,41,8.0,UK,USA,ACH,59917.96,0.9833321587818014,0
BE1BC8283,9,12497.12,1,11.57,UK,0,1,51AB10B52,53,10.0,UK,USA,Wire,36207.54,0.25043479366325083,0
BE1BC8283,9,59156.41,1,14.99,UK,0,1,CD299CCDD,85,4.0,UK,USA,ACH,43857.16333333333,1.2987155876633893,0
BE1BC8283,9,30174.36,1,14.79,India,0,1,094C9DEDC,76,4.0,UK,USA,Reinvestment,40436.462499999994,0.6542328542460483,1
BE1BC8283,9,34243.58,1,11.58,USA,0,0,2ACBAAE22,82,2.0,UK,India,Credit Card,39197.886,0.8787695994800157,0
BE1BC8283,9,20865.42,0,14.82,Canada,0,1,6AE6FC70E,14,6.0,UK,UK,Credit Card,36142.475,0.5031245431342593,0
BE1BC8283,9,3435.89,1,21.61,Canada,0,1,A8CE0B3F4,53,5.0,UK,India,ACH,31470.105714285713,0.14061239832864997,0
BE1BC8283,9,144629.01,1,24.14,UK,0,1,1F0DF8CF8,1,9.0,UK,USA,ACH,45614.96875,3.2277552157007343,0
BE1BC8283,9,19643.24,1,23.75,USA,0,0,414358701,11,6.0,UK,UAE,Wire,42729.22111111111,0.5550283615388985,0
24B95EFC8,9,32829.12,1,2.39,Canada,0,1,1E0FED2CE,63,6.0,UK,USA,ACH,32829.12,0.9411316322777165,0
24B95EFC8,9,8972.52,0,13.64,India,0,0,C6485750B,82,7.0,UK,UK,Wire,20900.82,0.3545400497168931,0
24B95EFC8,9,9343.5,1,21.2,Switzerland,0,1,5A2434DDD,4,4.0,UK,UAE,Credit Card,17048.38,0.5459634598433551,1
E34DED5EB,9,4420.35,0,12.5,India,0,1,8C62852E7,57,3.0,USA,USA,Wire,4420.35,0.9450037113975679,0
E34DED5EB,9,106596.68,0,14.1,USA,0,1,F2437DB72,3,5.0,USA,USA,Wire,55508.515,1.9259884891315713,0
E7E1F412B,9,22519.16,1,25.91,UK,0,1,AAD8AE8EC,23,7.0,USA,UK,Wire,22519.16,0.9469245831692794,0
E7E1F412B,9,2176.19,1,21.68,UK,0,0,C13AD5313,82,3.0,USA,Switzerland,Credit Card,12347.675,0.2528574331969383,0
E8159AC64,9,577671.74,1,4.95,UK,0,0,1692FC6FD,96,6.0,USA,UK,Bitcoin,577671.74,1.0537932460175423,1
E8159AC64,9,6993.85,0,16.6,UK,0,1,CBC5F0F1A,37,5.0,USA,USA,Wire,292332.795,-0.013817129707220512,0
E8159AC64,9,16118.84,0,24.6,USA,0,0,01AF22546,5,3.0,USA,USA,Bitcoin,200261.47666666665,0.05306088986834234,0
E8159AC64,9,692794.22,0,9.25,UK,0,0,AB356636C,40,2.0,USA,USA,Wire,323394.6625,2.1664384349341064,0
E8159AC64,9,65254.25,1,19.03,India,0,1,883B96971,83,7.0,USA,UK,Bitcoin,271766.57999999996,0.234008602331591,1
E8159AC64,9,1920.06,1,20.39,India,0,0,2BA7DA43B,76,7.0,USA,Canada,ACH,226792.16,0.007524287855142645,1
E8159AC64,9,135714.25,1,4.59,UK,0,0,D840DAD57,90,3.0,USA,UK,Wire,213781.03,0.7278279410906833,1
E8159AC64,9,28925.73,1,22.66,UK,0,1,DE647F5A0,47,4.0,USA,UK,ACH,190674.1175,0.22804652258432062,0
E8159AC64,9,176616.46,1,3.91,India,1,0,CC27091BF,53,8.0,USA,India,ACH,189112.15555555554,0.9180215843101895,1
4A42E3DA6,9,27234.06,1,26.82,USA,0,1,6318F370C,51,6.0,UK,USA,Bitcoin,27234.06,0.9171198247080776,0
4A42E3DA6,9,40294.86,1,6.41,USA,0,1,9F45405D9,26,8.0,UK,UAE,Credit Card,33764.46,1.2871247584295358,0
4A42E3DA6,9,65900.54,1,2.72,UAE,0,1,4D7BD6908,81,5.0,UK,USA,ACH,44476.486666666664,1.5027340040405188,0
4A42E3DA6,9,18077.89,1,25.92,UAE,0,0,0C2A19571,4,10.0,UK,India,Wire,37876.837499999994,0.4158724936990451,0
4A42E3DA6,9,127180.1,1,29.97,USA,0,1,D1BB680AB,64,4.0,UK,Canada,Credit Card,55737.48999999999,2.3083952805703944,0
4A42E3DA6,9,36209.64,1,27.12,UK,0,1,6B2901AF0,39,4.0,UK,USA,ACH,52482.84833333333,0.6297718340103463,0
0DB97FCA3,9,9071.49,1,6.13,India,0,0,B2C669756,7,5.0,UK,UAE,Credit Card,9071.49,0.9968783490081807,0
0DB97FCA3,9,133193.19,1,28.46,Canada,0,0,81A4738FC,61,4.0,UK,USA,ACH,71132.34,1.9060619045087075,1
0DB97FCA3,9,13544.29,1,24.18,India,0,0,8B81DE6BD,67,6.0,UK,USA,ACH,51936.323333333334,0.35567052755599426,1
0DB97FCA3,9,11191.46,1,25.62,Canada,0,1,AA8731B35,20,4.0,UK,USA,ACH,41750.1075,0.1859796436936902,0
0DB97FCA3,9,2801.07,1,13.23,UK,0,1,57613E755,69,2.0,UK,USA,Credit Card,33960.3,-0.008087708281733177,0
6E8E8FB6F,9,4783.68,0,8.7,UK,0,0,5667459FE,71,4.0,USA,USA,ACH,4783.68,0.9168697903262357,0
6E8E8FB6F,9,146929.49,1,15.71,USA,0,1,32DD63D4F,9,5.0,USA,UAE,Credit Card,75856.58499999999,1.9271629286715284,0
6E8E8FB6F,9,120902.24,0,18.64,Canada,0,0,947475C6E,30,3.0,USA,USA,ACH,90871.80333333333,1.3802299853825928,1
6E8E8FB6F,9,9831.82,1,6.62,USA,0,1,699B82980,60,8.0,USA,India,Credit Card,70611.8075,0.09510481147431157,0
6E8E8FB6F,9,23759.86,0,1.39,India,0,1,BE6338F45,36,7.0,USA,USA,Wire,61241.41799999999,0.4734705997051659,0
6E8E8FB6F,9,11439.11,1,9.7,USA,0,1,3D2B3436B,73,4.0,USA,UK,Wire,52941.033333333326,0.20355036980920474,1
6E8E8FB6F,9,19542.15,1,18.87,Switzerland,0,0,E4427023D,21,6.0,USA,Canada,Wire,48169.764285714286,0.4118308193447355,0
6E8E8FB6F,9,24687.11,1,5.19,UK,0,0,518880070,83,7.0,USA,UK,Credit Card,45234.432499999995,0.5021744962203297,1
6E8E8FB6F,9,26578.34,1,9.34,Canada,0,0,A80BC37E8,60,3.0,USA,Canada,ACH,43161.53333333333,0.6703310551377735,0
2B8DE72F0,9,2223.23,1,10.12,UK,0,1,8E1594105,36,7.0,Canada,India,Wire,2223.23,0.927883527178459,0
2B8DE72F0,9,6787.11,1,2.45,UK,0,1,1759FA9D7,42,3.0,Canada,India,Credit Card,4505.17,1.5829909639335824,0
2B8DE72F0,9,57409.56,1,18.39,USA,0,1,1A2A588D7,57,3.0,Canada,USA,Wire,22139.966666666664,2.567232238366236,0
2B8DE72F0,9,78994.96,1,9.29,UK,0,1,B09B8E591,73,6.0,Canada,UK,ACH,36353.715,2.265436690512104,0
7C80CAD70,9,12628.33,1,13.69,UK,0,1,02319790D,54,3.0,USA,India,ACH,12628.33,0.991807593579048,0
7C80CAD70,9,12433.04,1,9.97,UK,0,1,054DCD52F,3,5.0,USA,UK,Credit Card,12530.685000000001,1.0197932197452477,0
7C80CAD70,9,9540.5,0,22.76,USA,0,0,B52B606E8,97,3.0,USA,USA,Credit Card,11533.956666666667,0.7880025712595324,1
7C80CAD70,9,9397.59,0,9.1,Canada,0,0,B629F34AD,78,2.0,USA,USA,Credit Card,10999.865000000002,0.845956712577437,0
9C8E3F297,9,65928.68,1,17.84,India,1,0,3DC8570F7,7,4.0,Canada,UK,Wire,65928.68,0.9382480706055791,0
9C8E3F297,9,609.47,1,14.24,India,0,1,61EEA0535,67,3.0,Canada,India,ACH,33269.075,-0.027031413920502498,0
9C8E3F297,9,22387.81,1,18.16,USA,0,1,94844503B,61,5.0,Canada,USA,ACH,29641.986666666664,0.6833695819041288,0
9C8E3F297,9,342164.63,1,21.05,UK,0,1,C8503C94B,34,7.0,Canada,UK,Credit Card,107772.64749999999,3.2000589788178306,0
9C8E3F297,9,34811.06,1,21.26,USA,0,1,54C15243F,59,3.0,Canada,UK,Wire,93180.32999999999,0.4343761593508214,0
9C8E3F297,9,2800.76,1,14.47,USA,0,0,72B7ADDB0,16,3.0,Canada,India,Wire,78117.06833333333,0.0767992504570259,0
9C8E3F297,9,49221.52,0,9.79,UK,0,1,9E7A17A78,74,4.0,Canada,Canada,Credit Card,73989.13285714286,0.7291634957234366,0
9C8E3F297,9,104023.58,1,7.38,UAE,0,1,7A56C992A,2,1.0,Canada,USA,ACH,77743.43875,1.3530912107272717,0
9C8E3F297,9,1827.92,1,12.69,USA,0,1,2202A9AEE,69,7.0,Canada,UK,ACH,69308.38111111111,0.10363505150498799,0
9C8E3F297,9,43596.28,1,5.0,India,0,1,87A16FAF1,49,6.0,Canada,UK,Wire,66737.171,0.6234523234665199,0
1ECB76305,9,52823.93,1,17.49,Switzerland,0,1,481AEE5BB,34,4.0,Canada,USA,ACH,52823.93,0.9827173561776128,0
1ECB76305,9,177480.85,1,25.71,UK,1,0,0A063A0D4,71,8.0,Canada,India,ACH,115152.39,1.5576407016429028,1
1ECB76305,9,33761.38,1,14.82,USA,0,0,BBB821C57,80,3.0,Canada,India,Reinvestment,88022.05333333333,0.3072853043596488,0
1ECB76305,9,14347.3,1,5.77,India,0,1,6B685DC26,85,6.0,Canada,UK,Bitcoin,69603.36499999999,0.26271954443123935,0
1ECB76305,9,88502.47,1,7.84,Canada,0,1,5984E4F1A,90,9.0,Canada,USA,ACH,73383.18599999999,1.1166378298525044,0
1ECB76305,9,682.27,1,22.63,UK,0,0,AF9AA23E8,49,4.0,Canada,UK,Bitcoin,61266.36666666666,0.03487878855247276,1
1ECB76305,9,83951.0,1,29.01,India,0,1,49C5E478C,92,6.0,Canada,India,ACH,64507.028571428564,1.319636401235138,0
7BA099F62,9,4492.76,1,2.13,UK,0,0,EE9EEB05A,40,6.0,USA,India,ACH,4492.76,1.077476562370889,1
7BA099F62,9,133334.36,1,21.47,India,0,1,457F4CFBC,90,4.0,USA,Canada,Credit Card,68913.56,1.9367003039841002,0
7BA099F62,9,29907.48,1,15.62,USA,0,1,7EE75FACA,65,3.0,USA,UK,Wire,55911.53333333333,0.5769674236043233,0
9F0E0756C,9,5816.32,1,14.97,India,1,1,6FB8E4D45,43,5.0,USA,UK,Wire,5816.32,1.075837778559129,1
9F0E0756C,9,409096.53,1,7.31,UK,0,1,D6CB60764,6,5.0,USA,India,Credit Card,207456.42500000002,1.9184977200062963,0
748BA855A,9,89256.66,1,8.23,UK,0,1,70F01E520,38,4.0,USA,UK,Wire,89256.66,0.9560216605514467,0
748BA855A,9,114303.45,1,13.72,UK,0,0,083A8A6AC,96,6.0,USA,Switzerland,Credit Card,101780.055,1.104357339538216,1
748BA855A,9,3804.27,1,22.14,India,0,1,C28B50DD2,20,1.0,USA,UK,ACH,69121.45999999999,0.04766795386745744,0
748BA855A,9,26726.59,1,8.65,USA,0,1,E8BDF25E5,58,6.0,USA,India,Bitcoin,58522.74249999999,0.40213535758522334,0
748BA855A,9,14473.32,1,27.86,UK,0,1,74C18006B,54,3.0,USA,Switzerland,Credit Card,49712.85799999999,0.3234352255857409,0
748BA855A,9,1699.37,1,15.92,India,0,0,B6E3E4A6C,81,1.0,USA,Canada,Wire,41710.60999999999,0.12067116355798274,0
7E44F5AF8,9,80372.28,1,10.94,Switzerland,0,0,0ACF8B48A,95,0.01,India,UK,ACH,80372.28,0.9024476007903295,0
7E44F5AF8,9,9894.36,1,6.51,Canada,0,0,640FDC7A5,33,3.0,India,UK,Wire,45133.32,0.12363255534483795,1
7E44F5AF8,9,3057.87,1,28.45,UK,0,1,7181F5FD4,88,7.0,India,UK,ACH,31108.17,0.015531583493366419,0
7E44F5AF8,9,136535.86,1,29.36,USA,0,1,B7912C094,68,3.0,India,USA,Wire,57465.0925,2.2951867117873945,1
7E44F5AF8,9,38805.33,0,14.81,USA,0,0,DC7F8261A,29,0.01,India,India,ACH,53733.14,0.6416703845780807,0
7E44F5AF8,9,30757.75,1,29.72,UK,0,1,69D961778,59,3.0,India,UK,ACH,49903.90833333333,0.6122686667024528,0
7E44F5AF8,9,10692.33,1,2.19,UK,0,1,FC24B8FD8,80,4.0,India,UK,Reinvestment,44302.25428571429,0.26473687599961776,1
7E44F5AF8,9,34623.43,1,18.2,USA,0,0,0CB87B176,61,4.0,India,USA,ACH,43092.40125,0.7279067343920678,0
37DFF07D8,10,33206.11,1,7.71,UK,1,1,B2F313F45,59,4.0,UK,USA,ACH,33206.11,0.9490031950604013,1
37DFF07D8,10,31261.67,1,17.3,USA,0,1,88B612C36,47,4.0,UK,Canada,ACH,32233.89,1.0455367285321024,0
37DFF07D8,10,22194.74,1,26.22,USA,0,0,8FF94B704,10,3.0,UK,USA,Credit Card,28887.506666666668,0.7101832313881082,1
37DFF07D8,10,10290.66,0,7.81,USA,0,1,4C48995A9,66,4.0,UK,UK,Wire,24238.295000000002,0.32740666064416035,0
37DFF07D8,10,15099.71,1,5.02,USA,0,1,1B2A45BF5,60,3.0,UK,USA,Wire,22410.578,0.7150742073787273,0
37DFF07D8,10,2798.2,1,11.15,UK,0,1,DD2113C6A,98,8.0,UK,Canada,Wire,19141.848333333335,0.09767834335506145,0
37DFF07D8,10,7226.93,1,21.22,UK,0,1,D3BE8B34E,13,3.0,UK,Canada,ACH,17439.717142857146,0.38578905185265316,0
37DFF07D8,10,29472.38,1,21.18,USA,1,0,DF7380046,51,4.0,UK,Canada,Wire,18943.800000000003,1.6182244766597043,1
37DFF07D8,10,5932.07,0,11.03,UK,0,1,6D6B1140E,73,6.0,UK,UK,Wire,17498.052222222224,0.38054579278264267,0
37DFF07D8,10,1107.9,1,20.24,USA,0,0,8D82911B1,74,4.0,UK,USA,Wire,15859.037000000002,0.12061110355930323,1
90EE7325A,10,19477.15,1,11.63,USA,1,1,6957B202D,34,5.0,Switzerland,UK,ACH,19477.15,0.9769565554161683,1
90EE7325A,10,9144.41,1,4.99,UK,0,1,7068BFEF8,18,3.0,Switzerland,UK,Wire,14310.78,0.6133852390484968,0
C24AAC731,10,13400.66,0,22.17,USA,0,1,28A07421F,73,10.0,UK,UK,Bitcoin,13400.66,1.0586826738496438,0
C24AAC731,10,50409.31,1,18.6,USA,0,1,794B148ED,7,5.0,UK,USA,ACH,31904.985,1.5436941543358795,0
C24AAC731,10,253304.06,1,1.48,UK,0,0,8D0093895,49,2.0,UK,Canada,Credit Card,105704.67666666668,2.4171695488649423,1
C24AAC731,10,452900.4,0,19.92,USA,0,1,5DD428DCD,18,5.0,UK,UK,ACH,192503.6075,2.3165794099673827,0
C8446E3BB,10,28421.43,0,26.12,India,0,0,C44635F2A,15,8.0,UK,UK,ACH,28421.43,0.9495941070424591,1
C8446E3BB,10,21108.97,1,12.48,UK,0,1,AB9DBE7B5,67,6.0,UK,Switzerland,Credit Card,24765.2,0.7902172433446868,1
C8446E3BB,10,17292.86,1,8.52,USA,1,1,968030865,62,4.0,UK,Canada,ACH,22274.420000000002,0.6805607996595546,0
754532FD6,10,20164.69,0,8.89,Canada,0,1,01C7010DE,37,5.0,USA,USA,Wire,20164.69,1.0033372392191071,0
754532FD6,10,22094.3,0,23.5,USA,0,1,CCD4CEB29,89,4.0,USA,USA,ACH,21129.495,1.1291939027544662,0
754532FD6,10,86637.5,0,2.47,UK,0,1,874E1C2DB,16,4.0,USA,USA,ACH,42965.496666666666,2.0803684593198954,0
754532FD6,10,48172.0,0,7.79,UK,0,0,0DF5FC103,82,10.0,USA,USA,Credit Card,44267.1225,1.1097800907449142,0
754532FD6,10,800.25,1,27.9,UAE,0,1,A31AAF096,85,4.0,USA,India,Wire,35573.748,0.05813882461909461,0
754532FD6,10,45608.65,1,21.77,USA,0,0,B73EC751A,55,3.0,USA,India,ACH,37246.23166666667,1.1939737799233925,1
754532FD6,10,18759.62,1,9.92,UK,0,1,3D53131A0,69,5.0,USA,UK,Credit Card,34605.28714285714,0.4552411451438356,0
